,street,county,state,zip
41909,407  54TH ST  FAIRFIELD,Jefferson County,AL,350642121
41910,4905  AVENUE I   BIRMINGHAM,Jefferson County,AL,352082404
41911,4909  AVENUE I   BIRMINGHAM,Jefferson County,AL,352082404
41912,4913  AVENUE I   BIRMINGHAM,Jefferson County,AL,352082404
41913,4929  AVENUE I   BIRMINGHAM,Jefferson County,AL,352082404
41914,5020  COURT I   BIRMINGHAM,Jefferson County,AL,352082414
41915,4836  COURT I   BIRMINGHAM,Jefferson County,AL,352081730
41916,905  49TH ST  BIRMINGHAM,Jefferson County,AL,352081712
41917,4913  COURT I   BIRMINGHAM,Jefferson County,AL,352082411
41918,1021  50TH ST  BIRMINGHAM,Jefferson County,AL,352082415
41919,1000  51ST ST  BIRMINGHAM,Jefferson County,AL,352082418
41920,5101  COURT I   BIRMINGHAM,Jefferson County,AL,352083022
41921,5308  AVENUE I   BIRMINGHAM,Jefferson County,AL,352083007
41922,5304  AVENUE I   BIRMINGHAM,Jefferson County,AL,352083007
41923,5313  COURT I   BIRMINGHAM,Jefferson County,AL,352083024
41924,5317  AVENUE J   BIRMINGHAM,Jefferson County,AL,352083105
41925,5405  COURT I   BIRMINGHAM,Jefferson County,AL,352083026
41926,5400  AVENUE J   BIRMINGHAM,Jefferson County,AL,352083108
41927,5405  AVENUE I   BIRMINGHAM,Jefferson County,AL,352083008
41928,5404  AVENUE I   BIRMINGHAM,Jefferson County,AL,352083009
41929,5408  COURT H   BIRMINGHAM,Jefferson County,AL,35208
41930,5402  COURT G   FAIRFIELD,Jefferson County,AL,35064
41931,5516  COURT G   FAIRFIELD,Jefferson County,AL,350642648
41932,5500  COURT G   FAIRFIELD,Jefferson County,AL,350642648
41933,5516  AVENUE H   FAIRFIELD,Jefferson County,AL,350642636
41934,5523  AVENUE H   FAIRFIELD,Jefferson County,AL,350642637
41935,5501  COURT I   BIRMINGHAM,Jefferson County,AL,352083028
41936,5509  COURT I   BIRMINGHAM,Jefferson County,AL,352083028
41937,5512  AVENUE J   BIRMINGHAM,Jefferson County,AL,352083110
41938,717  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642724
41939,709  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642724
41940,909  DANA DR  FAIRFIELD,Jefferson County,AL,350642718
41941,805  58TH ST W BIRMINGHAM,Jefferson County,AL,352281001
41942,5805  AVENUE H   BIRMINGHAM,Jefferson County,AL,352281011
41943,800  61ST ST W BIRMINGHAM,Jefferson County,AL,352281008
41944,6009  COURT H   BIRMINGHAM,Jefferson County,AL,352281017
41945,5820  AVENUE I   BIRMINGHAM,Jefferson County,AL,352281027
41946,5800  COURT I   BIRMINGHAM,Jefferson County,AL,352281022
41947,6005  AVENUE I   BIRMINGHAM,Jefferson County,AL,352281028
41948,104  61ST ST  FAIRFIELD,Jefferson County,AL,350641907
41949,213  60TH ST  FAIRFIELD,Jefferson County,AL,350641904
41950,218  61ST ST  FAIRFIELD,Jefferson County,AL,350641909
41951,301  60TH ST  FAIRFIELD,Jefferson County,AL,350641972
41952,400  61ST ST  FAIRFIELD,Jefferson County,AL,350641911
41953,500  61ST ST  FAIRFIELD,Jefferson County,AL,350641913
41954,512  61ST ST  FAIRFIELD,Jefferson County,AL,350641913
41955,701  61ST ST  FAIRFIELD,Jefferson County,AL,350641918
41956,500  62ND ST  FAIRFIELD,Jefferson County,AL,350641927
41957,520  62ND ST  FAIRFIELD,Jefferson County,AL,350641927
41958,209  61ST ST  FAIRFIELD,Jefferson County,AL,350641910
41959,101  62ND ST  FAIRFIELD,Jefferson County,AL,350641920
41960,221  62ND ST  FAIRFIELD,Jefferson County,AL,350641922
41961,521  62ND ST  FAIRFIELD,Jefferson County,AL,350641928
41962,512  JERRY COLEMAN ST  FAIRFIELD,Jefferson County,AL,350641939
41963,601  JERRY COLEMAN ST  FAIRFIELD,Jefferson County,AL,350641942
41964,105  JERRY COLEMAN ST  FAIRFIELD,Jefferson County,AL,350641932
41965,6513  AVENUE  E FAIRFIELD,Jefferson County,AL,350641963
41966,212  VANN ST  BIRMINGHAM,Jefferson County,AL,352281722
41967,341  BELCHER DR  BIRMINGHAM,Jefferson County,AL,352281701
41968,109  HARDY ST  MIDFIELD,Jefferson County,AL,352281700
41969,369  MCPHERSON AVE  MIDFIELD,Jefferson County,AL,352281714
41970,361  MCPHERSON AVE  BIRMINGHAM,Jefferson County,AL,352281714
41971,349  MCPHERSON AVE  MIDFIELD,Jefferson County,AL,352281714
41972,1244  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112734
41973,1236  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112734
41974,1124  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112740
41975,1217  16TH PL SW BIRMINGHAM,Jefferson County,AL,352113720
41976,1661  CLEBURN AVE SW BIRMINGHAM,Jefferson County,AL,35211
41977,1699  CLEBURN AVE SW BIRMINGHAM,Jefferson County,AL,35211
41978,1676  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,352113711
41979,1664  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,352113711
41980,1317  HALL ST SW BIRMINGHAM,Jefferson County,AL,352113718
41981,1352  HALL ST SW BIRMINGHAM,Jefferson County,AL,352113717
41982,1336  HALL ST SW BIRMINGHAM,Jefferson County,AL,352113717
41983,1650  MIMS AVE SW BIRMINGHAM,Jefferson County,AL,352113736
41984,1438  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112748
41985,1328  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112746
41986,732  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112926
41987,624  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112924
41988,128  6TH AVE SW BIRMINGHAM,Jefferson County,AL,35211
41989,320  6TH AVE SW BIRMINGHAM,Jefferson County,AL,352112208
41990,321  6TH AVE SW BIRMINGHAM,Jefferson County,AL,352112210
41991,615  MARTIN LUTHER KING JR DR  BIRMINGHAM,Jefferson County,AL,35211
41992,619  MARTIN LUTHER KING JR DR  BIRMINGHAM,Jefferson County,AL,35211
41993,630  BOLIN ST SW BIRMINGHAM,Jefferson County,AL,35211
41994,625  GOLDWIRE PL SW BIRMINGHAM,Jefferson County,AL,352112854
41995,624  GOLDWIRE PL SW BIRMINGHAM,Jefferson County,AL,352112816
41996,233  6TH AVE SW BIRMINGHAM,Jefferson County,AL,352112207
41997,909  GOLDWIRE WAY SW BIRMINGHAM,Jefferson County,AL,352112834
41998,900  GOLDWIRE ST SW BIRMINGHAM,Jefferson County,AL,352112964
41999,629  GOLDWIRE ST SW BIRMINGHAM,Jefferson County,AL,352112960
42000,648  CENTER WAY SW BIRMINGHAM,Jefferson County,AL,352112935
42001,16  8TH AVE SW BIRMINGHAM,Jefferson County,AL,352112973
42002,1728  CENTER ST S BIRMINGHAM,Jefferson County,AL,352055718
42003,805  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112929
42004,948  CENTER WAY SW BIRMINGHAM,Jefferson County,AL,352112971
42005,21  9TH CT SW BIRMINGHAM,Jefferson County,AL,352112922
42006,804  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112928
42007,812  CENTER WAY SW BIRMINGHAM,Jefferson County,AL,352112938
42008,824  MCCARY ST SW BIRMINGHAM,Jefferson County,AL,352112944
42009,709  BOLIN ST SW BIRMINGHAM,Jefferson County,AL,352112813
42010,712  GOLDWIRE WAY SW BIRMINGHAM,Jefferson County,AL,352112831
42011,304  10TH AVE SW BIRMINGHAM,Jefferson County,AL,352112808
42012,301  10TH AVE SW BIRMINGHAM,Jefferson County,AL,352112809
42013,921  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112931
42014,1920  CENTER ST S BIRMINGHAM,Jefferson County,AL,352056343
42015,1209  DENNISON AVE  BIRMINGHAM,Jefferson County,AL,35211
42016,1809  MANDELA DR  BIRMINGHAM,Jefferson County,AL,35211
42017,1800  GOREE PL  BIRMINGHAM,Jefferson County,AL,352113870
42018,1809  GORRIE PL  BIRMINGHAM,Jefferson County,AL,35211
42019,1008  GOLDWIRE ST SW BIRMINGHAM,Jefferson County,AL,352113923
42020,624  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
42021,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055846
42022,633  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055869
42023,664  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055803
42024,405  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054540
42025,337  16TH AVE S BIRMINGHAM,Jefferson County,AL,35205
42026,333  16TH AVE S BIRMINGHAM,Jefferson County,AL,35205
42027,1928  6TH ST S BIRMINGHAM,Jefferson County,AL,352056402
42028,1917  6TH ST S BIRMINGHAM,Jefferson County,AL,352056401
42029,616  19TH CT S BIRMINGHAM,Jefferson County,AL,352056406
42030,637  19TH CT S BIRMINGHAM,Jefferson County,AL,352056405
42031,625  19TH CT S BIRMINGHAM,Jefferson County,AL,352056405
42032,617  19TH CT S BIRMINGHAM,Jefferson County,AL,352056405
42033,628  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056424
42034,644  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056424
42035,629  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056423
42036,628  19TH TER S BIRMINGHAM,Jefferson County,AL,352056412
42037,640  19TH TER S BIRMINGHAM,Jefferson County,AL,352056412
42038,211  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055135
42039,1621  1ST PL S BIRMINGHAM,Jefferson County,AL,352055701
42040,53  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054245
42041,40  17TH AVE S BIRMINGHAM,Jefferson County,AL,352055725
42042,1621  CENTER ST S BIRMINGHAM,Jefferson County,AL,352055715
42043,16  17TH AVE S BIRMINGHAM,Jefferson County,AL,352055712
42044,24  17TH AVE S BIRMINGHAM,Jefferson County,AL,352055712
42045,1612  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352055721
42046,29  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054230
42047,1701  CENTER ST S BIRMINGHAM,Jefferson County,AL,352055717
42048,2115  JOYCE ST  BIRMINGHAM,Jefferson County,AL,352056813
42049,2248  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056820
42050,149  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056700
42051,2304  GREEN SPRINGS HWY S BIRMINGHAM,Jefferson County,AL,352056812
42052,2249  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056819
42053,2281  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056819
42054,133  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056721
42055,2035  HOLLINS DR  BIRMINGHAM,Jefferson County,AL,352056353
42056,4  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056320
42057,29  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056709
42058,16  23RD TER S BIRMINGHAM,Jefferson County,AL,352056718
42059,2329  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056717
42060,2345  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056717
42061,2236  1ST PL S BIRMINGHAM,Jefferson County,AL,35205
42062,2304  1ST ST S BIRMINGHAM,Jefferson County,AL,352056702
42063,2305  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
42064,2349  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
42065,2348  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056704
42066,2344  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056704
42067,2324  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056724
42068,2348  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056724
42069,9  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056719
42070,524  21ST AVE S BIRMINGHAM,Jefferson County,AL,352056420
42071,600  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056432
42072,524  20TH AVE S BIRMINGHAM,Jefferson County,AL,352056416
42073,341  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056937
42074,325  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056937
42075,500  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056430
42076,532  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056430
42077,415  21ST AVE S BIRMINGHAM,Jefferson County,AL,35205
42078,418  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056946
42079,422  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056946
42080,316  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056944
42081,752  ROCKFORD DR  BIRMINGHAM,Jefferson County,AL,352093161
42082,1321  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056627
42083,1317  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056613
42084,1317  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056613
42085,1412  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056610
42086,1420  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056610
42087,1323  16TH AVE S BIRMINGHAM,Jefferson County,AL,352056023
42088,1721  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091284
42089,1741  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091286
42090,1741  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091286
42091,1751  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091287
42092,1761  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091288
42093,1761  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091288
42094,1771  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091289
42095,1771  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091289
42096,1700  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091281
42097,1750  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352098203
42098,1750  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098203
42099,1760  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352098202
42100,1780  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098200
42101,1657  BECKHAM DR  HOMEWOOD,Jefferson County,AL,352091721
42102,1645  BARRY AVE  HOMEWOOD,Jefferson County,AL,352091717
42103,1720  CULLOM ST S BIRMINGHAM,Jefferson County,AL,352056508
42104,1712  CULLOM ST S BIRMINGHAM,Jefferson County,AL,352056508
42105,1710  CULLOM ST S BIRMINGHAM,Jefferson County,AL,352056508
42106,1704  12TH ST S BIRMINGHAM,Jefferson County,AL,35205
42107,1309  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056607
42108,1219  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056605
42109,1215  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056600
42110,1703  12TH ST S BIRMINGHAM,Jefferson County,AL,352056501
42111,1242  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056612
42112,1311  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056613
42113,1207  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056611
42114,1111  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056427
42115,1107  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056427
42116,1033  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056465
42117,1029  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056457
42118,1901  11TH ST S BIRMINGHAM,Jefferson County,AL,352056403
42119,1004  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056426
42120,1020  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056426
42121,1011  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056425
42122,2055  GOLDEN CREST DR  BIRMINGHAM,Jefferson County,AL,35209
42123,1201  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091071
42124,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097435
42125,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097435
42126,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097435
42127,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
42128,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
42129,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
42130,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
42131,532  CLERMONT DR  HOMEWOOD,Jefferson County,AL,352091726
42132,1504  VALLEY VIEW CIR  BIRMINGHAM,Jefferson County,AL,352092320
42133,1532  VALLEY VIEW CIR  BIRMINGHAM,Jefferson County,AL,352092320
42134,1533  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,352091719
42135,1521  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,352091719
42136,1517  BECKHAM DR  HOMEWOOD,Jefferson County,AL,352091719
42137,1500  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,352091720
42138,2802  16TH PL S BIRMINGHAM,Jefferson County,AL,352091712
42139,2730  16TH PL S BIRMINGHAM,Jefferson County,AL,352091710
42140,1613  WOODFERN DR  HOMEWOOD,Jefferson County,AL,352091707
42141,1626  28TH AVE S BIRMINGHAM,Jefferson County,AL,352091702
42142,1617  28TH AVE S HOMEWOOD,Jefferson County,AL,352091701
42143,1613  28TH AVE S HOMEWOOD,Jefferson County,AL,352091701
42144,2821  16TH PL S HOMEWOOD,Jefferson County,AL,352091711
42145,2823  16TH PL S HOMEWOOD,Jefferson County,AL,352091711
42146,2921  PARKRIDGE DR  HOMEWOOD,Jefferson County,AL,352092416
42147,1520  BELLVIEW CIR  HOMEWOOD,Jefferson County,AL,352091724
42148,1400  ARDSLEY PL  BIRMINGHAM,Jefferson County,AL,352092322
42149,1425  ARDSLEY PL  HOMEWOOD,Jefferson County,AL,352092321
42150,1415  ARDSLEY PL  BIRMINGHAM,Jefferson County,AL,352092321
42151,1405  ARDSLEY PL  HOMEWOOD,Jefferson County,AL,352092321
42152,1408  SUTHERLAND PL  HOMEWOOD,Jefferson County,AL,352092329
42153,315  BERKLEY PL  HOMEWOOD,Jefferson County,AL,352092323
42154,2917  LELAND RD  HOMEWOOD,Jefferson County,AL,352092327
42155,3130  PARKRIDGE DR  BIRMINGHAM,Jefferson County,AL,352092464
42156,3154  PARKRIDGE DR  HOMEWOOD,Jefferson County,AL,352092472
42157,1602  MANHATTAN ST  HOMEWOOD,Jefferson County,AL,352092314
42158,1417  OXMOOR RD  HOMEWOOD,Jefferson County,AL,35209
42159,133 E HAWTHORNE RD  BIRMINGHAM,Jefferson County,AL,352093958
42160,202 W LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093926
42161,204 W LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093926
42162,1306  PALMETTO ST  BIRMINGHAM,Jefferson County,AL,352093928
42163,207 W LINWOOD DR  HOMEWOOD,Jefferson County,AL,352093925
42164,211 W LINWOOD DR  HOMEWOOD,Jefferson County,AL,352093925
42165,1414  ROSELAND DR  BIRMINGHAM,Jefferson County,AL,352093932
42166,204 E LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093924
42167,200 E LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093924
42168,309 E GLENWOOD DR  BIRMINGHAM,Jefferson County,AL,352095433
42169,314 W GLENWOOD DR  BIRMINGHAM,Jefferson County,AL,352095410
42170,308 W GLENWOOD DR  BIRMINGHAM,Jefferson County,AL,352095410
42171,1504  PRIMROSE PL  BIRMINGHAM,Jefferson County,AL,352095426
42172,1512  PRIMROSE PL  BIRMINGHAM,Jefferson County,AL,352095426
42173,1606  PRIMROSE PL  BIRMINGHAM,Jefferson County,AL,352095428
42174,1605  PRIMROSE PL  BIRMINGHAM,Jefferson County,AL,352095427
42175,1507  PRIMROSE PL  HOMEWOOD,Jefferson County,AL,352095442
42176,315  LAUREL PL  BIRMINGHAM,Jefferson County,AL,352095415
42177,1715  SHADES PARK DR  BIRMINGHAM,Jefferson County,AL,352095440
42178,1703  SHADES PARK DR  BIRMINGHAM,Jefferson County,AL,352095429
42179,312  RIDGE RD  BIRMINGHAM,Jefferson County,AL,352094051
42180,300  RIDGE RD  HOMEWOOD,Jefferson County,AL,352094051
42181,1613  SHADES PARK CV  BIRMINGHAM,Jefferson County,AL,352095400
42182,1601  ROSELAND DR  HOMEWOOD,Jefferson County,AL,352093935
42183,307 W GLENWOOD DR  BIRMINGHAM,Jefferson County,AL,352095409
42184,319 W GLENWOOD DR  HOMEWOOD,Jefferson County,AL,352095409
42185,106  MECCA AVE  HOMEWOOD,Jefferson County,AL,352093458
42186,204  EDGEVIEW AVE  BIRMINGHAM,Jefferson County,AL,352093452
42187,200  EDGEVIEW AVE  HOMEWOOD,Jefferson County,AL,352093452
42188,114  EDGEVIEW AVE  BIRMINGHAM,Jefferson County,AL,352093450
42189,210  BROADWAY ST  HOMEWOOD,Jefferson County,AL,352095314
42190,124  BROADWAY ST  BIRMINGHAM,Jefferson County,AL,352095358
42191,128  BROADWAY ST  HOMEWOOD,Jefferson County,AL,352095359
42192,128  BROADWAY ST  HOMEWOOD,Jefferson County,AL,352095359
42193,126  BROADWAY ST  BIRMINGHAM,Jefferson County,AL,352095333
42194,1017  OXMOOR RD  BIRMINGHAM,Jefferson County,AL,352095305
42195,112  EDGEWOOD BLVD  BIRMINGHAM,Jefferson County,AL,352095336
42196,209  EDGEWOOD BLVD  HOMEWOOD,Jefferson County,AL,352095337
42197,1007  PALMETTO ST  HOMEWOOD,Jefferson County,AL,352095329
42198,205  BROADWAY ST  BIRMINGHAM,Jefferson County,AL,352095313
42199,311  WESTOVER DR  BIRMINGHAM,Jefferson County,AL,352095221
42200,902  WESTOVER DR  BIRMINGHAM,Jefferson County,AL,352095246
42201,906  WESTOVER DR  HOMEWOOD,Jefferson County,AL,352095246
42202,304  BROADWAY ST  BIRMINGHAM,Jefferson County,AL,352095316
42203,103  HAVENWOOD CT  HOMEWOOD,Jefferson County,AL,352095244
42204,115  HAVENWOOD CT  HOMEWOOD,Jefferson County,AL,352095244
42205,112  HAVENWOOD CT  HOMEWOOD,Jefferson County,AL,352095245
42206,106  HAVENWOOD CT  BIRMINGHAM,Jefferson County,AL,352095245
42207,806  WINGATE CIR  HOMEWOOD,Jefferson County,AL,352095226
42208,316  WESTOVER DR  HOMEWOOD,Jefferson County,AL,352095222
42209,304  WOODLAND DR  HOMEWOOD,Jefferson County,AL,352095350
42210,308  EDGEWOOD BLVD  HOMEWOOD,Jefferson County,AL,352095340
42211,304  EDGEWOOD BLVD  BIRMINGHAM,Jefferson County,AL,352095340
42212,401  EDGEWOOD BLVD  BIRMINGHAM,Jefferson County,AL,352095341
42213,325  13TH ST  PLEASANT GROVE,Jefferson County,AL,351272609
42214,1501  PLEASANT GROVE RD  DOLOMITE,Jefferson County,AL,350611130
42215,317  13TH WAY  PLEASANT GROVE,Jefferson County,AL,351272606
42216,325  13TH WAY  PLEASANT GROVE,Jefferson County,AL,351272606
42217,308  13TH WAY  PLEASANT GROVE,Jefferson County,AL,351272601
42218,329  13TH ST  PLEASANT GROVE,Jefferson County,AL,351272624
42219,1337  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272620
42220,1407  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272634
42221,1334  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272627
42222,1332  4TH TER  PLEASANT GROVE,Jefferson County,AL,351272623
42223,418  13TH WAY  PLEASANT GROVE,Jefferson County,AL,351272605
42224,423  13TH PL  PLEASANT GROVE,Jefferson County,AL,351272636
42225,1319  13TH WAY  PLEASANT GROVE,Jefferson County,AL,35127
42226,413  14TH PL  PLEASANT GROVE,Jefferson County,AL,351272646
42227,436  14TH WAY  PLEASANT GROVE,Jefferson County,AL,351272651
42228,429  14TH WAY  PLEASANT GROVE,Jefferson County,AL,351272652
42229,337 W SMITHFIELD DR  DOLOMITE,Jefferson County,AL,350611023
42230,320 W SMITHFIELD DR  DOLOMITE,Jefferson County,AL,350611002
42231,1609  FIVE ACRE RD  DOLOMITE,Jefferson County,AL,350611036
42232,1629  FIVE ACRE RD  DOLOMITE,Jefferson County,AL,350611036
42233,1516  FIVE ACRE RD  DOLOMITE,Jefferson County,AL,350611001
42234,1545 W SMITHFIELD LN  DOLOMITE,Jefferson County,AL,350611019
42235,1537 W SMITHFIELD LN  DOLOMITE,Jefferson County,AL,350611019
42236,1517 W SMITHFIELD LN  DOLOMITE,Jefferson County,AL,350611019
42237,414 W SMITHFIELD TER  DOLOMITE,Jefferson County,AL,350611009
42238,418 W SMITHFIELD TER  DOLOMITE,Jefferson County,AL,350611009
42239,427 W SMITHFIELD TER  DOLOMITE,Jefferson County,AL,350611021
42240,401 W SMITHFIELD DR  DOLOMITE,Jefferson County,AL,350611024
42241,1404  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351272639
42242,1432  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351272642
42243,1441  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351272641
42244,4144  WOODRIDGE LN  PLEASANT GROVE,Jefferson County,AL,351272648
42245,4149  WOODRIDGE LN  PLEASANT GROVE,Jefferson County,AL,351272645
42246,4117  WOODRIDGE LN  PLEASANT GROVE,Jefferson County,AL,351272645
42247,4033  WOODRIDGE PL  PLEASANT GROVE,Jefferson County,AL,351272653
42248,1452  SMITHFIELD FOREST LN  PLEASANT GROVE,Jefferson County,AL,351273529
42249,1461  SMITHFIELD FOREST LN  PLEASANT GROVE,Jefferson County,AL,351273541
42250,1508  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351273545
42251,1517  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351273544
42252,1501  SMITHFIELD PARK CIR  PLEASANT GROVE,Jefferson County,AL,351273544
42253,4013  SMITHFIELD FOREST PL  PLEASANT GROVE,Jefferson County,AL,351273542
42254,4012  SMITHFIELD FOREST PL  PLEASANT GROVE,Jefferson County,AL,351273539
42255,4020  SMITHFIELD FOREST PL  PLEASANT GROVE,Jefferson County,AL,351273539
42256,1433  SMITHFIELD FOREST LN  PLEASANT GROVE,Jefferson County,AL,351273502
42257,1421  SMITHFIELD FOREST LN  PLEASANT GROVE,Jefferson County,AL,351273502
42258,1400  SMITHFIELD FOREST LN  PLEASANT GROVE,Jefferson County,AL,351273503
42259,4124  SMITHFIELD FOREST DR  PLEASANT GROVE,Jefferson County,AL,351273514
42260,4108  SMITHFIELD FOREST DR  PLEASANT GROVE,Jefferson County,AL,351273514
42261,4104  SMITHFIELD FOREST DR  PLEASANT GROVE,Jefferson County,AL,351273514
42262,1391  ROCK CREEK LN  PLEASANT GROVE,Jefferson County,AL,351273519
42263,1421  RED ROCK CIR  PLEASANT GROVE,Jefferson County,AL,351273522
42264,1420  RED ROCK CIR  PLEASANT GROVE,Jefferson County,AL,351273523
42265,1317  RED ROCK CIR  PLEASANT GROVE,Jefferson County,AL,351273527
42266,1309  RED ROCK CIR  PLEASANT GROVE,Jefferson County,AL,351273527
42267,723  COALFIRE AVE  BESSEMER,Jefferson County,AL,350231257
42268,1430  12TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272511
42269,1422  12TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272511
42270,1428  12TH TER  PLEASANT GROVE,Jefferson County,AL,351272509
42271,1411  12TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272537
42272,1419  12TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272537
42273,1300  12TH TER  PLEASANT GROVE,Jefferson County,AL,351272435
