,street,county,state,zip
150304,223  SNAKE HILL RD  TRUSSVILLE,Jefferson County,AL,351731039
150305,204  SNAKE HILL RD  TRUSSVILLE,Jefferson County,AL,351731046
150306,201  MOUNTAIN DR  TRUSSVILLE,Jefferson County,AL,351731015
150307,5750  CHALKVILLE RD  BIRMINGHAM,Jefferson County,AL,35235
150308,5712  CHALKVILLE RD  BIRMINGHAM,Jefferson County,AL,352353390
150309,5651  CHALKVILLE RD  BIRMINGHAM,Jefferson County,AL,352352159
150310,2434  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352066
150311,2410  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352064
150312,2302  CHESHIRE DR  BIRMINGHAM,Jefferson County,AL,352353301
150313,2321  CHESHIRE DR  BIRMINGHAM,Jefferson County,AL,352353322
150314,2467  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352080
150315,5547  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353306
150316,5545  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353306
150317,2480  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352088
150318,2482  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352088
150319,5550  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353305
150320,5522  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353305
150321,5511  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353304
150322,5507  SAINT JAMES ST  BIRMINGHAM,Jefferson County,AL,352353304
150323,2415  HAMPSTEAD DR  BIRMINGHAM,Jefferson County,AL,352352071
150324,1407  GRAYSON VALLEY PKWY  BIRMINGHAM,Jefferson County,AL,352353351
150325,1716  CREELY DR  BIRMINGHAM,Jefferson County,AL,352351900
150326,1728  HAWKS HILL CIR  BIRMINGHAM,Jefferson County,AL,35235
150327,1717  CREELY DR  BIRMINGHAM,Jefferson County,AL,35235
150328,1705  CREELY DR  BIRMINGHAM,Jefferson County,AL,352351954
150329,1669  CREELY DR  BIRMINGHAM,Jefferson County,AL,352353317
150330,1674  CREELY DR  BIRMINGHAM,Jefferson County,AL,352353316
150331,2013  CREELY CIR  BIRMINGHAM,Jefferson County,AL,352353356
150332,2002  CREELY CIR  BIRMINGHAM,Jefferson County,AL,352353355
150333,5888  SERVICE RD  BIRMINGHAM,Jefferson County,AL,35235
150334,5800  VALLEY RD  BIRMINGHAM,Jefferson County,AL,352358691
150335,2146  SANDLIN RD  BIRMINGHAM,Jefferson County,AL,352352031
150336,2254  CHESHIRE DR  BIRMINGHAM,Jefferson County,AL,352353309
150337,2264  CHESHIRE DR  BIRMINGHAM,Jefferson County,AL,352353309
150338,2232  CHESHIRE DR  BIRMINGHAM,Jefferson County,AL,352353379
150339,2149  SANDLIN RD  BIRMINGHAM,Jefferson County,AL,352352033
150340,2209  CARRAWAY ST  BIRMINGHAM,Jefferson County,AL,352352009
150341,2114  VINSON RD  BIRMINGHAM,Jefferson County,AL,352352024
150342,2232  DIANE DR  BIRMINGHAM,Jefferson County,AL,352352014
150343,2161  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352352039
150344,2136  CARRAWAY ST  BIRMINGHAM,Jefferson County,AL,352352037
150345,2224  CARRAWAY ST  BIRMINGHAM,Jefferson County,AL,352352010
150346,2111  VINSON RD  BIRMINGHAM,Jefferson County,AL,352352023
150347,2119  CARRAWAY ST  BIRMINGHAM,Jefferson County,AL,352352038
150348,2223  VICKI DR  BIRMINGHAM,Jefferson County,AL,352352021
150349,2101  CARRAWAY ST  BIRMINGHAM,Jefferson County,AL,352352007
150350,2124  GRAYSON VALLEY DR  BIRMINGHAM,Jefferson County,AL,352352030
150351,2117  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352352003
150352,4812  CURTIS LN  BIRMINGHAM,Jefferson County,AL,352154014
150353,2030  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351968
150354,2034  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351968
150355,5054  CURTIS DR  BIRMINGHAM,Jefferson County,AL,352154032
150356,4720  TURNER DR  BIRMINGHAM,Jefferson County,AL,352154012
150357,4716  TURNER DR  BIRMINGHAM,Jefferson County,AL,352154012
150358,2035  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351946
150359,1997  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351967
150360,1908  BRANCHWOOD DR  BIRMINGHAM,Jefferson County,AL,352351904
150361,1925  BRANCHWOOD CIR  BIRMINGHAM,Jefferson County,AL,352351901
150362,1909  BRANCHWOOD DR  BIRMINGHAM,Jefferson County,AL,352351903
150363,1901  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351943
150364,1959  CROYDON CIR  BIRMINGHAM,Jefferson County,AL,352351917
150365,1955  CROYDON CIR  BIRMINGHAM,Jefferson County,AL,352351917
150366,1945  CROYDON CIR  BIRMINGHAM,Jefferson County,AL,352351917
150367,1943  CROYDON CIR  BIRMINGHAM,Jefferson County,AL,352351917
150368,1937  CROYDON CIR  BIRMINGHAM,Jefferson County,AL,352351917
150369,2020  CARRAWAY LN  BIRMINGHAM,Jefferson County,AL,352351914
150370,1951  BRANCHWOOD DR  BIRMINGHAM,Jefferson County,AL,352351974
150371,2029  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351946
150372,2013  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351946
150373,2009  BREWSTER RD  BIRMINGHAM,Jefferson County,AL,352351946
150374,1940  BRANCHWOOD DR  BIRMINGHAM,Jefferson County,AL,352351904
150375,1828  LYLE CIR  BIRMINGHAM,Jefferson County,AL,352351929
150376,1815  VALLEY RUN CIR  BIRMINGHAM,Jefferson County,AL,352351939
150377,1912  VALLEY RUN DR  BIRMINGHAM,Jefferson County,AL,352351942
150378,1801  DRY CREEK CIR  BIRMINGHAM,Jefferson County,AL,352351922
150379,10169  COUNTY LINE RD  DORA,Jefferson County,AL,350621626
150380,10051  COUNTY LINE RD  DORA,Jefferson County,AL,350621627
150381,8040  TITAN DR  DORA,Jefferson County,AL,350621622
150382,9993  TRAMMEL RD  DORA,Jefferson County,AL,350621617
150383,10021  COUNTY LINE RD  DORA,Jefferson County,AL,35062
150384,4401  MARILYN DR  DORA,Jefferson County,AL,350621600
150385,4412  MARILYN DR  DORA,Jefferson County,AL,350621621
150386,7960  TITAN DR  DORA,Jefferson County,AL,350621623
150387,7630  OLD BAGLEY RD  EMPIRE,Jefferson County,AL,350635108
150388,7568  OLD BAGLEY RD  EMPIRE,Jefferson County,AL,350635110
150389,9558  TINGLE CUTOFF RD  DORA,Jefferson County,AL,350621714
150390,7555  OLD BAGLEY RD  EMPIRE,Jefferson County,AL,350635111
150391,9300  COUNTY LINE RD  DORA,Jefferson County,AL,35062
150392,9306  COUNTY LINE RD  DORA,Jefferson County,AL,350621556
150393,4691  BARRETT RD  DORA,Jefferson County,AL,350621506
150394,4908  JIM GOGGANS RD  DORA,Jefferson County,AL,350621825
150395,4977  JIM GOGGANS RD  DORA,Jefferson County,AL,350621855
150396,8050  BANKHEAD HWY  DORA,Jefferson County,AL,350621837
150397,7834  BANKHEAD HWY  DORA,Jefferson County,AL,350621840
150398,5056  JIM GOGGANS RD  DORA,Jefferson County,AL,350621808
150399,5043  JIM GOGGANS RD  DORA,Jefferson County,AL,350621808
150400,7996  BANKHEAD HWY  DORA,Jefferson County,AL,350621815
150401,5399  HOLLIS GOODWIN RD  DORA,Jefferson County,AL,350622141
150402,5355  HOLLIS GOODWIN RD  DORA,Jefferson County,AL,350622141
150403,5265  HOLLIS GOODWIN RD  DORA,Jefferson County,AL,35062
150404,346  CREWS DR  DORA,Jefferson County,AL,350622159
150405,5231  CRESVIEW WAY  DORA,Jefferson County,AL,350622281
150406,5239  CRESVIEW WAY  DORA,Jefferson County,AL,350622281
150407,5236  CRESVIEW WAY  DORA,Jefferson County,AL,35062
150408,5228  CRESVIEW WAY  DORA,Jefferson County,AL,350622212
150409,5220  CRESVIEW WAY  DORA,Jefferson County,AL,350622212
150410,7904  CRESVIEW DR  DORA,Jefferson County,AL,350622271
150411,7912  CRESVIEW DR  DORA,Jefferson County,AL,350622271
150412,7931  CRESVIEW DR  DORA,Jefferson County,AL,350622272
150413,7919  CRESVIEW DR  DORA,Jefferson County,AL,350622272
150414,7901  CRESVIEW DR  DORA,Jefferson County,AL,350622273
150415,7518  CRESVIEW LN  DORA,Jefferson County,AL,350622280
150416,7522  CRESVIEW LN  DORA,Jefferson County,AL,350622280
150417,7548  CRESVIEW LN  DORA,Jefferson County,AL,35062
150418,7541  CRESVIEW LN  DORA,Jefferson County,AL,350622282
150419,5004  CRESVIEW PL  DORA,Jefferson County,AL,350622283
150420,5017  CRESVIEW PL  DORA,Jefferson County,AL,350622209
150421,7552  HIGHWAY 78   DORA,Jefferson County,AL,350622120
150422,7565  HIGHWAY 78   DORA,Jefferson County,AL,35062
150423,3953  WARRIOR JASPER RD  WARRIOR,Jefferson County,AL,351803168
150424,3960  TANNER RD  DORA,Jefferson County,AL,35062
150425,4010  TANNER RD  DORA,Jefferson County,AL,350621701
150426,3980  TANNER RD  DORA,Jefferson County,AL,35062
150427,4138  WARRIOR JASPER RD  DORA,Jefferson County,AL,35062
150428,4026  TANNER RD  DORA,Jefferson County,AL,350621701
150429,4045  TANNER RD  DORA,Jefferson County,AL,350621701
150430,4044  TANNER RD  DORA,Jefferson County,AL,350621701
150431,8860  BAGLEY RD  DORA,Jefferson County,AL,35062
150432,8757  BAGLEY RD  DORA,Jefferson County,AL,35062
150433,4345 ,Jefferson County,AL,35062
150434,8650  MANNING RD  DORA,Jefferson County,AL,350621526
150435,8680  MANNING RD  DORA,Jefferson County,AL,35062
150436,4449  WARRIOR JASPER RD  DORA,Jefferson County,AL,35062
150437,8671  CAD GREATHOUSE RD  DORA,Jefferson County,AL,350621524
150438,4573  GREATHOUSE RD  DORA,Jefferson County,AL,350621535
150439,4535  GREATHOUSE RD  DORA,Jefferson County,AL,350621535
150440,4550  GREATHOUSE RD  DORA,Jefferson County,AL,350621535
150441,4701  MEADOW CIR  DORA,Jefferson County,AL,350621923
150442,4632  MEADOW LN  DORA,Jefferson County,AL,350621921
150443,8441  DANIEL TRL  DORA,Jefferson County,AL,350621859
150444,4819  JIM GOGGANS RD  DORA,Jefferson County,AL,350621824
150445,8310  BAGLEY RD  DORA,Jefferson County,AL,350621903
150446,8211  BAGLEY RD  DORA,Jefferson County,AL,350621902
150447,8134  BAGLEY RD  DORA,Jefferson County,AL,350621931
150448,8211  JOHN GOGGINS RD  DORA,Jefferson County,AL,350621804
150449,8070  JOHN GOGGINS RD  DORA,Jefferson County,AL,350621802
150450,8075  JOHN GOGGINS RD  DORA,Jefferson County,AL,350621802
150451,8404  DAWSON LN  DORA,Jefferson County,AL,350621949
150452,7879  ROBBINS CIR  DORA,Jefferson County,AL,350621926
150453,7871  ROBBINS CIR  DORA,Jefferson County,AL,350621926
150454,7840  ROBBINS CIR  DORA,Jefferson County,AL,350621926
150455,7876  ROBBINS CIR  DORA,Jefferson County,AL,350621926
150456,7883  BAGLEY RD  DORA,Jefferson County,AL,350621851
150457,7806  BANKHEAD HWY  DORA,Jefferson County,AL,350621839
150458,7663  BANKHEAD HWY  DORA,Jefferson County,AL,350621812
150459,7755  BAGLEY RD  DORA,Jefferson County,AL,350621850
150460,5125  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622036
150461,5126  WARRIOR JASPER RD  DORA,Jefferson County,AL,35062
150462,5122  WARRIOR JASPER RD  DORA,Jefferson County,AL,350622036
150463,7724  ME PARSONS DR  DORA,Jefferson County,AL,350622021
150464,7505  BANKHEAD HWY  DORA,Jefferson County,AL,35062
150465,7445  BANKHEAD HWY  DORA,Jefferson County,AL,350622307
150466,7296  BRIARCLIFF RD  DORA,Jefferson County,AL,350622107
150467,4788  AUGUSTA DR  DORA,Jefferson County,AL,350622101
150468,7277  BAGLEY CIR  DORA,Jefferson County,AL,350622104
150469,7260  BAGLEY CIR  DORA,Jefferson County,AL,350622104
150470,7209  CLIFF CIR  DORA,Jefferson County,AL,35062
150471,7223  CLIFF CIR  DORA,Jefferson County,AL,350622111
150472,7233  CLIFF CIR  DORA,Jefferson County,AL,350622111
150473,7178  BRIARCLIFF RD  DORA,Jefferson County,AL,35062
150474,7165  BRIARCLIFF RD  DORA,Jefferson County,AL,350622106
150475,7247  BRIARCLIFF RD  DORA,Jefferson County,AL,35062
150476,7259  BRIARCLIFF RD  DORA,Jefferson County,AL,350622108
150477,4676  WATSON RD  DORA,Jefferson County,AL,350622127
150478,7212  PINE LAKE DR  DORA,Jefferson County,AL,35062
150479,4750  SAYRE DR  DORA,Jefferson County,AL,350622186
150480,7034  BANKHEAD HWY  DORA,Jefferson County,AL,350622303
150481,8657  DRIFTWOOD DR  MORRIS,Jefferson County,AL,351162206
150482,8624  DRIFTWOOD DR  MORRIS,Jefferson County,AL,351162205
150483,8638  DRIFTWOOD DR  MORRIS,Jefferson County,AL,351162205
150484,708  MADEIRA DR  MORRIS,Jefferson County,AL,351162221
150485,724  MADEIRA DR  MORRIS,Jefferson County,AL,351162221
150486,8615  MONTINA DR  MORRIS,Jefferson County,AL,351162223
150487,8622  MONTINA DR  MORRIS,Jefferson County,AL,351162223
150488,660  MADEIRA CIR  MORRIS,Jefferson County,AL,351162220
150489,8451  JACKSON ST  MORRIS,Jefferson County,AL,351162241
150490,451  KELLEY DR  KIMBERLY,Jefferson County,AL,350912314
150491,379  KELLEY DR  KIMBERLY,Jefferson County,AL,35091
150492,375  KELLEY DR  KIMBERLY,Jefferson County,AL,350912316
150493,8716  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,350912305
150494,8688  HIGHWAY 31  N KIMBERLY,Jefferson County,AL,35091
150495,430  OAK LN  KIMBERLY,Jefferson County,AL,350912320
150496,551  SARDIS RD  GARDENDALE,Jefferson County,AL,350713274
150497,469  BAILEY LOOP RD  GARDENDALE,Jefferson County,AL,350713229
150498,468  BAILEY LOOP RD  GARDENDALE,Jefferson County,AL,350713208
150499,8990  PRITCHETT RD  GARDENDALE,Jefferson County,AL,35071
150500,897  DEERBROOK DR  GARDENDALE,Jefferson County,AL,350713241
150501,528  OLD SARDIS TRL  GARDENDALE,Jefferson County,AL,350713266
150502,873  DEERBROOK DR  GARDENDALE,Jefferson County,AL,350713241
150503,861  DEERBROOK DR  GARDENDALE,Jefferson County,AL,350713241
150504,8815  DEERBROOK CIR  GARDENDALE,Jefferson County,AL,350713238
150505,8805  DEERBROOK CIR  GARDENDALE,Jefferson County,AL,350713238
150506,851  SARDIS RD  GARDENDALE,Jefferson County,AL,35071
150507,542  BAILEY LOOP RD  GARDENDALE,Jefferson County,AL,350713228
150508,715  SPRADLING RD  GARDENDALE,Jefferson County,AL,350713215
150509,8006  COUNTRY CREEK DR  MORRIS,Jefferson County,AL,35116
150510,7895  CREEK VIEW DR  MORRIS,Jefferson County,AL,351161293
150511,8439  WARWICK DR  MORRIS,Jefferson County,AL,351161445
150512,8446  WARWICK DR  MORRIS,Jefferson County,AL,351161446
150513,8442  WARWICK DR  MORRIS,Jefferson County,AL,351161446
150514,8334  COUNTS RD  MORRIS,Jefferson County,AL,351161403
150515,8213  OXFORD DR  MORRIS,Jefferson County,AL,351161438
150516,8228  OXFORD DR  MORRIS,Jefferson County,AL,351161438
150517,8328  EDINBURGH DR  MORRIS,Jefferson County,AL,351161441
150518,8331  DOGWOOD LN  MORRIS,Jefferson County,AL,351161302
150519,8346  DOGWOOD LN  MORRIS,Jefferson County,AL,351161303
150520,8484  STOUTS RD  MORRIS,Jefferson County,AL,351161426
150521,734  LUCAS ST  MORRIS,Jefferson County,AL,351161414
150522,8371  3RD AVE  MORRIS,Jefferson County,AL,351161437
150523,8417  3RD AVE  MORRIS,Jefferson County,AL,35116
150524,8401  2ND AVE N MORRIS,Jefferson County,AL,351161423
150525,8359  OLD HIGHWAY 31   MORRIS,Jefferson County,AL,351161230
150526,8353  OLD HIGHWAY 31   MORRIS,Jefferson County,AL,351161230
150527,8315  OLD HIGHWAY 31   MORRIS,Jefferson County,AL,351161230
150528,8331  HIGHWAY 31  N MORRIS,Jefferson County,AL,351161301
150529,710  FRANCIS ST  MORRIS,Jefferson County,AL,35116
150530,695  MORRIS MAJESTIC RD  MORRIS,Jefferson County,AL,351161248
150531,756  FRANCIS ST  MORRIS,Jefferson County,AL,351161730
150532,668  GLENNWOOD RD  MORRIS,Jefferson County,AL,351161709
150533,621  BANKS ST  MORRIS,Jefferson County,AL,351161213
150534,8193  OLD HIGHWAY 31   MORRIS,Jefferson County,AL,351161227
150535,8085  CHARLESTON PL  MORRIS,Jefferson County,AL,351161122
150536,8004  CHARLESTON PL  MORRIS,Jefferson County,AL,351161121
150537,8100  CHARLESTON PL  MORRIS,Jefferson County,AL,351161123
150538,8088  CHARLESTON PL  MORRIS,Jefferson County,AL,351161121
150539,7662  OLD MOUNT OLIVE RD  GARDENDALE,Jefferson County,AL,350713120
150540,1616  POPLAR LN  GARDENDALE,Jefferson County,AL,350715100
150541,7423  TURNBERRY DR  GARDENDALE,Jefferson County,AL,350714226
150542,7435  TURNBERRY DR  GARDENDALE,Jefferson County,AL,350714226
150543,7445  TURNBERRY DR  GARDENDALE,Jefferson County,AL,350714226
150544,7499  TURNBERRY DR  GARDENDALE,Jefferson County,AL,350714226
150545,7468  TURNBERRY DR  GARDENDALE,Jefferson County,AL,350714227
150546,250  TURNBERRY CIR  GARDENDALE,Jefferson County,AL,350714219
150547,251  TURNBERRY CIR  GARDENDALE,Jefferson County,AL,350714233
150548,258  ROCK DR  GARDENDALE,Jefferson County,AL,350711209
150549,7060  PINE MOUNTAIN CIR  GARDENDALE,Jefferson County,AL,350711129
150550,7113  OAK CRESCENT LN  GARDENDALE,Jefferson County,AL,350711118
150551,7116  OAK CRESCENT LN  GARDENDALE,Jefferson County,AL,350711198
150552,355  ROCK DR  GARDENDALE,Jefferson County,AL,350711200
150553,343  ROCK DR  GARDENDALE,Jefferson County,AL,350711200
150554,7128  OAK CRESCENT LN  GARDENDALE,Jefferson County,AL,350711198
150555,7143  OAK CRESCENT LN  GARDENDALE,Jefferson County,AL,350711118
150556,337  ROCK DR  GARDENDALE,Jefferson County,AL,350711200
150557,6921  WARD HILL RD  GARDENDALE,Jefferson County,AL,350712135
150558,6770  OLD HIGHWAY 31  N GARDENDALE,Jefferson County,AL,350712036
150559,6776  OLD HIGHWAY 31  N GARDENDALE,Jefferson County,AL,35071
150560,3045  DECATUR HWY  GARDENDALE,Jefferson County,AL,35071
150561,7000  JULIE LN  GARDENDALE,Jefferson County,AL,35071
150562,152  NEELY RD  GARDENDALE,Jefferson County,AL,350712026
150563,6881  GARRETT RD  GARDENDALE,Jefferson County,AL,350712038
150564,2884  NORTH RD  GARDENDALE,Jefferson County,AL,350712075
150565,1451  MCCONNELL LN  MOUNT OLIVE,Jefferson County,AL,35117
150566,3949  MOUNT OLIVE RD  MOUNT OLIVE,Jefferson County,AL,351173708
150567,1084  PEBBLE LN  MOUNT OLIVE,Jefferson County,AL,351173719
150568,1381  MCCONNELL LN  MOUNT OLIVE,Jefferson County,AL,351173621
150569,1355  MCPHERSON RD  MOUNT OLIVE,Jefferson County,AL,35117
150570,1326  MCCONNELL LN  MOUNT OLIVE,Jefferson County,AL,351173622
150571,1316  MCCONNELL LN  MOUNT OLIVE,Jefferson County,AL,351173622
150572,6446  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173675
150573,6328  BALL PARK RD  MOUNT OLIVE,Jefferson County,AL,351173625
150574,6369  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173674
150575,6351  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173674
150576,1389  MCCRAVEY LN  MOUNT OLIVE,Jefferson County,AL,351173616
150577,1424  BELCHER TRL  MOUNT OLIVE,Jefferson County,AL,351173615
150578,6260  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173606
150579,6354  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173607
150580,1342  MCCRAVEY LN  MOUNT OLIVE,Jefferson County,AL,351173678
150581,1312  MCCRAVEY LN  MOUNT OLIVE,Jefferson County,AL,351173678
150582,1462  POSEY CIR  MOUNT OLIVE,Jefferson County,AL,351173613
150583,6078  MASON RD  MOUNT OLIVE,Jefferson County,AL,351173609
150584,6041  MASON RD  MOUNT OLIVE,Jefferson County,AL,351173610
150585,6101  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173605
150586,6189  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173605
150587,6019  SPRINGVIEW DR  MOUNT OLIVE,Jefferson County,AL,351173612
150588,6033  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173604
150589,6036  MASON RD  MOUNT OLIVE,Jefferson County,AL,351173665
150590,1201  BELCHER RD  MOUNT OLIVE,Jefferson County,AL,35117
150591,1220  MCCRAVEY LN  MOUNT OLIVE,Jefferson County,AL,351173618
150592,6269  HANNAH DR  MOUNT OLIVE,Jefferson County,AL,351173837
150593,6301  HANNAH DR  MOUNT OLIVE,Jefferson County,AL,351173851
150594,448  BEASLEY RD  GARDENDALE,Jefferson County,AL,350712049
150595,464  BEASLEY RD  GARDENDALE,Jefferson County,AL,350712049
150596,445  BEASLEY RD  GARDENDALE,Jefferson County,AL,350712099
150597,324  MEADOWOOD DR  GARDENDALE,Jefferson County,AL,35071
150598,2608  HIGHVIEW RD  GARDENDALE,Jefferson County,AL,35071
150599,2728  BRENDA CIR  GARDENDALE,Jefferson County,AL,350712014
150600,2732  BRENDA CIR  GARDENDALE,Jefferson County,AL,350712014
150601,2636  VANN DR  GARDENDALE,Jefferson County,AL,350712002
150602,2632  VANN DR  GARDENDALE,Jefferson County,AL,350712002
150603,2620  VANN DR  GARDENDALE,Jefferson County,AL,350712002
150604,2616  VANN DR  GARDENDALE,Jefferson County,AL,350712002
150605,2626  DECATUR HWY  GARDENDALE,Jefferson County,AL,350712116
150606,2609  DECATUR HWY  GARDENDALE,Jefferson County,AL,350712115
150607,2801  RICHIE AVE  GARDENDALE,Jefferson County,AL,350712005
150608,124  SCENIC DR  GARDENDALE,Jefferson County,AL,350712003
150609,2704  WINDCREST CIR  GARDENDALE,Jefferson County,AL,350712071
150610,2724  WINDCREST CIR  GARDENDALE,Jefferson County,AL,350712071
150611,2732  WINDCREST CIR  GARDENDALE,Jefferson County,AL,350712071
150612,2729  WINDCREST CIR  GARDENDALE,Jefferson County,AL,350714906
150613,2725  WINDCREST CIR  GARDENDALE,Jefferson County,AL,350714906
150614,172  SCENIC DR  GARDENDALE,Jefferson County,AL,350712003
150615,149  SCENIC DR  GARDENDALE,Jefferson County,AL,350712069
150616,137  SCENIC DR  GARDENDALE,Jefferson County,AL,350712068
150617,134  RED OAK CIR  GARDENDALE,Jefferson County,AL,350714905
150618,505  CATTAIL CIR  GARDENDALE,Jefferson County,AL,350712013
150619,525  FOXFIRE DR  GARDENDALE,Jefferson County,AL,350712011
150620,509  FOXFIRE DR  GARDENDALE,Jefferson County,AL,350712011
150621,469  MICHAEL DR  GARDENDALE,Jefferson County,AL,35071
150622,512  20TH AVE NE CENTER POINT,Jefferson County,AL,352155018
150623,521  20TH AVE NE CENTER POINT,Jefferson County,AL,352155017
150624,501  20TH AVE NE CENTER POINT,Jefferson County,AL,352155017
150625,433  19TH TER NE CENTER POINT,Jefferson County,AL,352155011
150626,413  19TH TER NE CENTER POINT,Jefferson County,AL,352155011
150627,1940  4TH ST NE CENTER POINT,Jefferson County,AL,352155006
150628,1924  REED RD NE CENTER POINT,Jefferson County,AL,352155036
150629,405  20TH AVE NE CENTER POINT,Jefferson County,AL,352155015
150630,420  19TH TER NE CENTER POINT,Jefferson County,AL,352155012
150631,424  19TH TER NE CENTER POINT,Jefferson County,AL,352155012
150632,428  19TH TER NE CENTER POINT,Jefferson County,AL,352155012
150633,401  DANIEL DR NE CENTER POINT,Jefferson County,AL,352155833
150634,4518  SAGEWOOD LN  CENTER POINT,Jefferson County,AL,352155856
150635,4509  SAGEWOOD LN  CENTER POINT,Jefferson County,AL,352155856
150636,4525  SAGEWOOD LN  CENTER POINT,Jefferson County,AL,352155856
150637,770  MARY VANN LN  BIRMINGHAM,Jefferson County,AL,352155063
150638,780  MARY VANN LN  BIRMINGHAM,Jefferson County,AL,352155063
150639,1905  SPRINGLAKE CT  BIRMINGHAM,Jefferson County,AL,352155061
150640,792  MARY VANN LN  BIRMINGHAM,Jefferson County,AL,352155063
150641,2122  OLD SPRINGVILLE RD  CENTER POINT,Jefferson County,AL,352154031
150642,2125  MERRY DR NE BIRMINGHAM,Jefferson County,AL,352154041
150643,1004  TURNER LN  BIRMINGHAM,Jefferson County,AL,352154018
150644,2116  MERRY DR NE BIRMINGHAM,Jefferson County,AL,352154040
150645,2077  WILLOW GLENN DR  BIRMINGHAM,Jefferson County,AL,352155000
150646,2081  WILLOW GLENN DR  BIRMINGHAM,Jefferson County,AL,352155000
150647,2090  WILLOW GLENN DR  BIRMINGHAM,Jefferson County,AL,352155013
150648,4205  WILLOW BROOK CIR  BIRMINGHAM,Jefferson County,AL,352155050
150649,116  23RD TER NW CENTER POINT,Jefferson County,AL,352153614
150650,201  24TH AVE NW CENTER POINT,Jefferson County,AL,352152441
150651,217  24TH AVE NW CENTER POINT,Jefferson County,AL,352152441
150652,220  23RD TER NW CENTER POINT,Jefferson County,AL,352153430
150653,220  23RD AVE NW CENTER POINT,Jefferson County,AL,352153428
150654,2252  CENTER POINT PKWY  BIRMINGHAM,Jefferson County,AL,352154610
150655,2209  1ST ST NW CENTER POINT,Jefferson County,AL,352153419
150656,30  22ND AVE NW CENTER POINT,Jefferson County,AL,35215
150657,2201  1ST ST NW BIRMINGHAM,Jefferson County,AL,35215
150658,2204  1ST ST NW CENTER POINT,Jefferson County,AL,352153420
150659,2240  1ST ST NW CENTER POINT,Jefferson County,AL,352153420
150660,2212  1ST PL NW CENTER POINT,Jefferson County,AL,352153422
150661,2200  1ST PL NW CENTER POINT,Jefferson County,AL,352153422
150662,2225  2ND PL NW CENTER POINT,Jefferson County,AL,352153405
150663,200  MAPLE WAY  CENTER POINT,Jefferson County,AL,352153418
150664,2224  2ND ST NW BIRMINGHAM,Jefferson County,AL,35215
150665,1210  JOEY CIR  MOUNT OLIVE,Jefferson County,AL,351173645
150666,1301  TONYA CIR  MOUNT OLIVE,Jefferson County,AL,351173730
150667,1457  MCCONNELL LN  MOUNT OLIVE,Jefferson County,AL,351173692
150668,3658  MOUNT OLIVE RD  MOUNT OLIVE,Jefferson County,AL,351173704
150669,3690  MOUNT OLIVE RD  MOUNT OLIVE,Jefferson County,AL,351173704
150670,3706  MOUNT OLIVE RD  MOUNT OLIVE,Jefferson County,AL,351173741
150671,6212  DORSETT WOODS DR  MOUNT OLIVE,Jefferson County,AL,35117
150672,6118  SWANN RD  MOUNT OLIVE,Jefferson County,AL,351173648
150673,6225  DORSETT WOODS DR  MOUNT OLIVE,Jefferson County,AL,351173649
150674,6264  DORSETT WOODS DR  MOUNT OLIVE,Jefferson County,AL,351173644
150675,6308  PINNACLE CIR  MOUNT OLIVE,Jefferson County,AL,351173652
150676,6321  PINNACLE CIR  MOUNT OLIVE,Jefferson County,AL,351173653
150677,6486  WATER WORKS RD  MOUNT OLIVE,Jefferson County,AL,351173535
150678,6649  CRYSTAL LN  MOUNT OLIVE,Jefferson County,AL,351173543
150679,1729  BROOKSIDE RD  MOUNT OLIVE,Jefferson County,AL,351173500
150680,6401  WATER WORKS RD  MOUNT OLIVE,Jefferson County,AL,351173506
150681,6014  LAKESIDE DR  MOUNT OLIVE,Jefferson County,AL,351173660
