,street,county,state,zip
70351,5702  AVENUE H   BESSEMER,Jefferson County,AL,350202959
70352,5907  AVENUE L   BESSEMER,Jefferson County,AL,350203136
70353,5909  AVENUE M   BESSEMER,Jefferson County,AL,350203138
70354,5897  AVENUE O   BESSEMER,Jefferson County,AL,35020
70355,4700  WIL OLVEY DR  BESSEMER,Jefferson County,AL,350203149
70356,5802  AVENUE O   BESSEMER,Jefferson County,AL,350203143
70357,5613  AVENUE G   BESSEMER,Jefferson County,AL,35020
70358,5509  AVENUE I   BESSEMER,Jefferson County,AL,350203118
70359,5608  AVENUE K   BESSEMER,Jefferson County,AL,350203125
70360,6002  5TH ST S BESSEMER,Jefferson County,AL,350203805
70361,5604  AVENUE K   BESSEMER,Jefferson County,AL,350203125
70362,6201  7TH ST S BESSEMER,Jefferson County,AL,350203107
70363,4736  WIL OLVEY DR  BESSEMER,Jefferson County,AL,350203149
70364,6611  7TH ST S BESSEMER,Jefferson County,AL,35020
70365,5609  AVENUE R   BESSEMER,Jefferson County,AL,350203148
70366,5501  AVENUE L   BESSEMER,Jefferson County,AL,350203823
70367,5901  5TH ST S BESSEMER,Jefferson County,AL,350203804
70368,6101  5TH ST S BESSEMER,Jefferson County,AL,350203808
70369,5401  AVENUE K   BESSEMER,Jefferson County,AL,350203819
70370,1103  WENONAH CT  BIRMINGHAM,Jefferson County,AL,35221
70371,6705  AVENUE K   BESSEMER,Jefferson County,AL,350202546
70372,1710  MARGARET AVE  BESSEMER,Jefferson County,AL,350202549
70373,6610  AVENUE K   BESSEMER,Jefferson County,AL,350202543
70374,5002  ELDER ST  SYLVAN SPRINGS,Jefferson County,AL,351189007
70375,104  HATCH DR  MULGA,Jefferson County,AL,351189010
70376,7225  TAYLORS FERRY RD  BESSEMER,Jefferson County,AL,350235567
70377,7500  FRANKLIN DR  BESSEMER,Jefferson County,AL,35023
70378,7444  FRANKLIN DR  BESSEMER,Jefferson County,AL,350235590
70379,7141  GLASS DR  BESSEMER,Jefferson County,AL,350235559
70380,7227  GLASS DR  BESSEMER,Jefferson County,AL,350235560
70381,7249  GLASS DR  BESSEMER,Jefferson County,AL,350235560
70382,7374  FRANKLIN DR  BESSEMER,Jefferson County,AL,35023
70383,842  HILLVIEW DR  BESSEMER,Jefferson County,AL,350238037
70384,7118  OAK DR  BESSEMER,Jefferson County,AL,350235561
70385,839  HILLVIEW DR  BESSEMER,Jefferson County,AL,350238036
70386,883  HILLVIEW DR  HUEYTOWN,Jefferson County,AL,350238036
70387,7183  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350237017
70388,667  RICE DR  BESSEMER,Jefferson County,AL,350235564
70389,651  RICE DR  BESSEMER,Jefferson County,AL,350235564
70390,7140  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350237017
70391,6835  CHESSER RD  BESSEMER,Jefferson County,AL,350235527
70392,675  MCCLAIN RD  BESSEMER,Jefferson County,AL,350238007
70393,617  MCCLAIN RD  BESSEMER,Jefferson County,AL,350235533
70394,6861  CHESSER RD  BESSEMER,Jefferson County,AL,350235527
70395,6701  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350235578
70396,985  ROBERTS LN  HUEYTOWN,Jefferson County,AL,350234390
70397,1432  14TH ST  PLEASANT GROVE,Jefferson County,AL,351272455
70398,1433  14TH ST  PLEASANT GROVE,Jefferson County,AL,351272413
70399,1429  14TH ST  PLEASANT GROVE,Jefferson County,AL,351272413
70400,712  MCBEE DR  BESSEMER,Jefferson County,AL,350231021
70401,917  PINEWOOD AVE  HUEYTOWN,Jefferson County,AL,350231030
70402,800  PINEWOOD AVE  BESSEMER,Jefferson County,AL,350231029
70403,814  PINEWOOD AVE  BESSEMER,Jefferson County,AL,350231029
70404,710  MARNEY LN  BESSEMER,Jefferson County,AL,350231019
70405,1034  JUSTICE DR  BESSEMER,Jefferson County,AL,350234325
70406,6200  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350234361
70407,6371  AMICK LN  BESSEMER,Jefferson County,AL,350234338
70408,1399  WHITE DR  HUEYTOWN,Jefferson County,AL,350234319
70409,1365  WHITE DR  BESSEMER,Jefferson County,AL,350234319
70410,6483  CCC RD  HUEYTOWN,Jefferson County,AL,350234392
70411,7631  15TH STREET RD  BESSEMER,Jefferson County,AL,350235551
70412,6003  GWIN DR  BESSEMER,Jefferson County,AL,35023
70413,6012  GWIN DR  HUEYTOWN,Jefferson County,AL,350234330
70414,1301  WILLOW CT  BESSEMER,Jefferson County,AL,350234323
70415,6037  WILLOW CIR  BESSEMER,Jefferson County,AL,350234324
70416,6101  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,35023
70417,6060  WILLOW CIR  BESSEMER,Jefferson County,AL,350234324
70418,6034  WILLOW CIR  BESSEMER,Jefferson County,AL,350234324
70419,6021  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350234359
70420,6186  WARRIOR RIVER RD  HUEYTOWN,Jefferson County,AL,350234389
70421,1423  GOLDEN DR  BESSEMER,Jefferson County,AL,350234335
70422,6016  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350234397
70423,6653  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350235577
70424,6670  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350238028
70425,6682  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350238028
70426,1100  STEPHENS RD  BESSEMER,Jefferson County,AL,350235582
70427,9712  15TH STREET RD  BESSEMER,Jefferson County,AL,350235522
70428,6524  WARRIOR RIVER RD  BESSEMER,Jefferson County,AL,350234350
70429,1029  STEPHENS RD  BESSEMER,Jefferson County,AL,350235581
70430,6714  SUNNY DELL DR  HUEYTOWN,Jefferson County,AL,350238044
70431,1114  SUNNY DELL CIR  BESSEMER,Jefferson County,AL,350235510
70432,831  BAHIA LN  BESSEMER,Jefferson County,AL,350235505
70433,836  BAHIA LN  HUEYTOWN,Jefferson County,AL,350235506
70434,826  BAHIA LN  BESSEMER,Jefferson County,AL,350235506
70435,851  WILLOW BEND LN  BESSEMER,Jefferson County,AL,350235519
70436,820  WILLOW BEND LN  BESSEMER,Jefferson County,AL,350235592
70437,604  WILLOW GREEN TRL  BESSEMER,Jefferson County,AL,350235524
70438,740  WILLOW BEND LN  BESSEMER,Jefferson County,AL,350235518
70439,701  WILLOW BEND LN  BESSEMER,Jefferson County,AL,350235517
70440,721  WILLOW BEND LN  BESSEMER,Jefferson County,AL,350235517
70441,1575  STEVE CROWDER RD  BESSEMER,Jefferson County,AL,35023
70442,1556  LILLY LN  BESSEMER,Jefferson County,AL,350234378
70443,1571  LILLY LN  BESSEMER,Jefferson County,AL,350234333
70444,1504  DOGWOOD CT  BESSEMER,Jefferson County,AL,35023
70445,1516  DOGWOOD CT  BESSEMER,Jefferson County,AL,350234305
70446,1496  DOGWOOD LN  BESSEMER,Jefferson County,AL,350234372
70447,1530  WHITE DR  BESSEMER,Jefferson County,AL,350234316
70448,7522  15TH STREET RD  BESSEMER,Jefferson County,AL,350235550
70449,6474  CROSAN DR  BESSEMER,Jefferson County,AL,350235501
70450,1771  WHITE DR  HUEYTOWN,Jefferson County,AL,350235509
70451,1751  WHITE DR  BESSEMER,Jefferson County,AL,350235509
70452,1711  WHITE DR  BESSEMER,Jefferson County,AL,350234369
70453,6423  CROSAN DR  BESSEMER,Jefferson County,AL,350234355
70454,1623  WHITE DR  BESSEMER,Jefferson County,AL,350234367
70455,1712  WHITE DR  BESSEMER,Jefferson County,AL,350234354
70456,1758  WHITE DR  HUEYTOWN,Jefferson County,AL,350235586
70457,6400  WHITE CT  BESSEMER,Jefferson County,AL,350235584
70458,6439  WHITE CT  BESSEMER,Jefferson County,AL,350235511
70459,1598  ARCADE TER  BESSEMER,Jefferson County,AL,350231079
70460,110  PINECREST RD  HUEYTOWN,Jefferson County,AL,350231321
70461,103  FLORENCE ST  BESSEMER,Jefferson County,AL,350231908
70462,117  FLORENCE ST  HUEYTOWN,Jefferson County,AL,350231908
70463,101  VIOLA AVE  HUEYTOWN,Jefferson County,AL,350232106
70464,104  VIOLA AVE  BESSEMER,Jefferson County,AL,350232107
70465,110  LOUIS AVE  HUEYTOWN,Jefferson County,AL,350232105
70466,1472  HUEYTOWN RD  BESSEMER,Jefferson County,AL,35023
70467,317  FLORENCE ST  HUEYTOWN,Jefferson County,AL,350231912
70468,433  COVENANT CIR  HUEYTOWN,Jefferson County,AL,350232085
70469,425  FLORENCE ST  HUEYTOWN,Jefferson County,AL,350231914
70470,903  GOSA TOWN RD  BESSEMER,Jefferson County,AL,350231952
70471,415  TERRY ST  BESSEMER,Jefferson County,AL,35023
70472,101  BEECHWOOD AVE  BESSEMER,Jefferson County,AL,350232034
70473,532  COTTONDALE DR  BESSEMER,Jefferson County,AL,35023
70474,516  COTTONDALE DR  BESSEMER,Jefferson County,AL,35023
70475,504  COTTONDALE DR  HUEYTOWN,Jefferson County,AL,350231903
70476,162  FOUST AVE  HUEYTOWN,Jefferson County,AL,350232066
70477,230  EUREKA PL  BESSEMER,Jefferson County,AL,350231907
70478,101  HAZEL DR  HUEYTOWN,Jefferson County,AL,350231920
70479,204  HAZEL DR  HUEYTOWN,Jefferson County,AL,350231923
70480,200  HAZEL DR  HUEYTOWN,Jefferson County,AL,350231923
70481,304  POPE DR  BESSEMER,Jefferson County,AL,350231937
70482,321  ESTELLE PL  HUEYTOWN,Jefferson County,AL,350231904
70483,290  VIRGINIA DR  HUEYTOWN,Jefferson County,AL,350232445
70484,2904  WESTWIND DR  HUEYTOWN,Jefferson County,AL,350235787
70485,6605  RED LEAF LN  HUEYTOWN,Jefferson County,AL,350235792
70486,6613  RED LEAF LN  HUEYTOWN,Jefferson County,AL,350235792
70487,2870  WESTWIND DR  HUEYTOWN,Jefferson County,AL,350235788
70488,1445  VIRGINIA RD  HUEYTOWN,Jefferson County,AL,350235729
70489,4936  15TH STREET RD  HUEYTOWN,Jefferson County,AL,350235704
70490,4916  15TH STREET RD  BESSEMER,Jefferson County,AL,350235704
70491,1431  VIRGINIA RD  HUEYTOWN,Jefferson County,AL,350235729
70492,5710  DONALDSON LN  HUEYTOWN,Jefferson County,AL,350238416
70493,1406  VIRGINIA RD  HUEYTOWN,Jefferson County,AL,350235730
70494,2926  TERA LN  HUEYTOWN,Jefferson County,AL,350235738
70495,4824  15TH STREET RD  HUEYTOWN,Jefferson County,AL,350235766
70496,4816  15TH STREET RD  HUEYTOWN,Jefferson County,AL,350235766
70497,4820  15TH STREET RD  BESSEMER,Jefferson County,AL,350235766
70498,2912  NANCY CIR  HUEYTOWN,Jefferson County,AL,350235946
70499,3001  LEE ANN DR  HUEYTOWN,Jefferson County,AL,350235949
70500,3021  LEE ANN DR  BESSEMER,Jefferson County,AL,350235949
70501,1426  EDGEFIELD LN  HUEYTOWN,Jefferson County,AL,350235754
70502,1349  VIRGINIA RD  BESSEMER,Jefferson County,AL,350235727
70503,1217  THRASHER DR  BESSEMER,Jefferson County,AL,35023
70504,1204  THRASHER DR  HUEYTOWN,Jefferson County,AL,350235942
70505,110  LEAH LN  BESSEMER,Jefferson County,AL,35023
70506,8350  WILLIAM HOWTON RD  BESSEMER,Jefferson County,AL,350239648
70507,282  DAVID GLAZE RD  BESSEMER,Jefferson County,AL,35023
70508,9225  PROSPEROUS VALLEY DR  BESSEMER,Jefferson County,AL,350237770
70509,9560  OLD TOADVINE RD  BESSEMER,Jefferson County,AL,35023
70510,9604  OLD TOADVINE RD  BESSEMER,Jefferson County,AL,350237139
70511,360  TOADVINE CEMETERY RD  BESSEMER,Jefferson County,AL,350237141
70512,9583  OLD TOADVINE RD  BESSEMER,Jefferson County,AL,35023
70513,78  WARRIOR LN  ADGER,Jefferson County,AL,35023
70514,694  FIELDS LN  BESSEMER,Jefferson County,AL,350237171
70515,707  FIELDS LN  BESSEMER,Jefferson County,AL,350237133
70516,1865  MAPLE CREST LN  ADGER,Jefferson County,AL,35006
70517,1720  BRANDON RD  BESSEMER,Jefferson County,AL,35023
70518,2076  DRIP BRANCH RD  BESSEMER,Jefferson County,AL,350237122
70519,8520  WOODVIEW LN  BESSEMER,Jefferson County,AL,350237127
70520,2135  DRIP BRANCH RD  BESSEMER,Jefferson County,AL,350237123
70521,2220  BURCHFIELD DR  BESSEMER,Jefferson County,AL,350237128
70522,9061  OAK GROVE HIGHLAND RD  ADGER,Jefferson County,AL,350061173
70523,9011  GOLDEN CIR  ADGER,Jefferson County,AL,35006
70524,9023  LOCK 17 RD  ADGER,Jefferson County,AL,350061155
70525,2009  SCRAP LN  ADGER,Jefferson County,AL,350061801
70526,2664  MUD CREEK RD  ADGER,Jefferson County,AL,350061108
70527,11240  CAMP OLIVER RD  ADGER,Jefferson County,AL,35006
70528,149  SLOUGHSIDE DR  ADGER,Jefferson County,AL,350062531
70529,161  SLOUGHSIDE DR  ADGER,Jefferson County,AL,350062511
70530,165  SLOUGHSIDE DR  ADGER,Jefferson County,AL,350062511
70531,363  HENDERSON CAMP RD  ADGER,Jefferson County,AL,350062223
70532,379  HENDERSON CAMP RD  ADGER,Jefferson County,AL,350062223
70533,563  HENDERSON CAMP RD  ADGER,Jefferson County,AL,350062253
70534,127  KIRTLEY DR  ADGER,Jefferson County,AL,35006
70535,200  FORT HIGDON LN  ADGER,Jefferson County,AL,350062142
70536,133  HIGDON CREEK RD  ADGER,Jefferson County,AL,350062141
70537,139  HIGDON CREEK RD  ADGER,Jefferson County,AL,35006
70538,105  REDSTONE LN  ADGER,Jefferson County,AL,350062137
70539,8481  NANCY ANN BEND RD  ADGER,Jefferson County,AL,35006
70540,1162  BRUCE SHAW RD  ADGER,Jefferson County,AL,35006
70541,1025  BRUCE SHAW RD  ADGER,Jefferson County,AL,350062123
70542,317  KIRTLEY DR  ADGER,Jefferson County,AL,35006
70543,360  KIRTLEY DR  ADGER,Jefferson County,AL,350062022
70544,338  KIRTLEY DR  ADGER,Jefferson County,AL,35006
70545,1891  BRUCE SHAW RD  ADGER,Jefferson County,AL,350062117
70546,2120  FARLEY RD  HOOVER,Jefferson County,AL,352261036
70547,212  WESTCLIFF DR  HOOVER,Jefferson County,AL,352261044
70548,311  SHADES CREST RD  BIRMINGHAM,Jefferson County,AL,352261102
70549,2020  FARLEY RD  HOOVER,Jefferson County,AL,352261034
70550,305  SHADES CREST RD  BIRMINGHAM,Jefferson County,AL,352261102
70551,2105  CAMARO LN  HOOVER,Jefferson County,AL,352261031
70552,240  CALIENTE DR  HOOVER,Jefferson County,AL,352261058
70553,252  CALIENTE DR  HOOVER,Jefferson County,AL,352261058
70554,137  CALIENTE DR  HOOVER,Jefferson County,AL,352261086
70555,290  SHADES CREST RD  BIRMINGHAM,Jefferson County,AL,352261006
70556,2132  CAMARO LN  HOOVER,Jefferson County,AL,352261032
70557,2112  CAMARO LN  HOOVER,Jefferson County,AL,352261032
70558,291  SHADES CREST RD  BIRMINGHAM,Jefferson County,AL,352265052
70559,2155  WOODLEDGE DR  HOOVER,Jefferson County,AL,352261001
70560,136  CALIENTE DR  HOOVER,Jefferson County,AL,352261018
70561,152  CALIENTE DR  HOOVER,Jefferson County,AL,352261018
70562,224  CALIENTE DR  HOOVER,Jefferson County,AL,352261056
70563,2207  OAK RIDGE CIR  HOOVER,Jefferson County,AL,352261021
70564,2211  OAK RIDGE CIR  HOOVER,Jefferson County,AL,352261021
70565,201  CALIENTE DR  HOOVER,Jefferson County,AL,352261019
70566,2216  AVANTI LN  HOOVER,Jefferson County,AL,352261030
70567,2257  AVANTI LN  HOOVER,Jefferson County,AL,352261054
70568,157  CALIENTE DR  HOOVER,Jefferson County,AL,352261017
70569,153  CALIENTE DR  HOOVER,Jefferson County,AL,352261017
70570,2174  WOODLEDGE DR  HOOVER,Jefferson County,AL,352261002
70571,2162  WOODLEDGE DR  HOOVER,Jefferson County,AL,352261002
70572,209  REDWOOD LN  HOOVER,Jefferson County,AL,352261048
70573,100  CALIENTE DR  HOOVER,Jefferson County,AL,352261083
70574,4269  GLASSCOTT XING  HOOVER,Jefferson County,AL,352266376
70575,2442  GLASSCOTT PT  HOOVER,Jefferson County,AL,35226
70576,2394  GLASSCOTT PT  HOOVER,Jefferson County,AL,352266318
70577,2416  GLASSCOTT PT  HOOVER,Jefferson County,AL,352266320
70578,2448  GLASSCOTT PT  HOOVER,Jefferson County,AL,352266321
70579,2423  GLASSCOTT PT  HOOVER,Jefferson County,AL,352266323
70580,2395  GLASSCOTT PT  HOOVER,Jefferson County,AL,352266319
70581,2301  BELLEVUE CT  HOOVER,Jefferson County,AL,352266244
70582,2293  BELLEVUE CT  HOOVER,Jefferson County,AL,352266246
70583,2289  BELLEVUE CT  HOOVER,Jefferson County,AL,352266246
70584,2362  BELLEVUE TER  HOOVER,Jefferson County,AL,352266248
70585,2420  MONTAUK RD  HOOVER,Jefferson County,AL,352266356
70586,2432  MONTAUK RD  HOOVER,Jefferson County,AL,352266356
70587,2440  MONTAUK RD  HOOVER,Jefferson County,AL,352266356
70588,2456  MONTAUK RD  HOOVER,Jefferson County,AL,352266356
70589,4004  DUNEMERE LN  HOOVER,Jefferson County,AL,352266372
70590,2490  SEBONAC RD  HOOVER,Jefferson County,AL,35226
70591,2378  FREESTONE RIDGE CV  HOOVER,Jefferson County,AL,352266243
70592,4276  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266352
70593,4284  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266352
70594,4322  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266354
70595,4360  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266354
70596,4364  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266354
70597,4343  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266353
70598,4323  ABBOTTS WAY  HOOVER,Jefferson County,AL,352266353
70599,2740  MONTAUK RD  HOOVER,Jefferson County,AL,352266500
70600,2730  MONTAUK RD  HOOVER,Jefferson County,AL,352266500
70601,4516  JESSUP LN  HOOVER,Jefferson County,AL,352266603
70602,2453  NORTHAMPTON DR  HOOVER,Jefferson County,AL,352266349
70603,4040  FURTHER LN  HOOVER,Jefferson County,AL,352266359
70604,120  KELLER RD SE BESSEMER,Jefferson County,AL,35022
70605,124  KELLER RD SE BESSEMER,Jefferson County,AL,350225423
70606,123  BENTLEY LN SE BESSEMER,Jefferson County,AL,350225406
70607,224  MAXWELL RD SE BESSEMER,Jefferson County,AL,350225429
70608,171  MAXWELL CIR  BESSEMER,Jefferson County,AL,35022
70609,3117  PARKWOOD RD  BESSEMER,Jefferson County,AL,350225161
70610,4766  MCGILL CT  HOOVER,Jefferson County,AL,352266001
70611,4778  MCGILL CT  HOOVER,Jefferson County,AL,352266001
70612,5221  COTTAGE CIR  HOOVER,Jefferson County,AL,352265111
70613,5205  COTTAGE CIR  HOOVER,Jefferson County,AL,352265111
70614,5230  COTTAGE LN  HOOVER,Jefferson County,AL,352265046
70615,5230  COTTAGE CIR  HOOVER,Jefferson County,AL,352265109
70616,5234  COTTAGE CIR  HOOVER,Jefferson County,AL,352265109
70617,4610  SULPHUR SPRINGS RD  HOOVER,Jefferson County,AL,35226
70618,576  OAKLINE DR  HOOVER,Jefferson County,AL,352264115
70619,725  OAKLINE CIR  HOOVER,Jefferson County,AL,352264110
70620,721  OAKLINE CIR  HOOVER,Jefferson County,AL,352264110
70621,701  OAKLINE CIR  HOOVER,Jefferson County,AL,352264110
70622,724  OAKLINE CIR  HOOVER,Jefferson County,AL,352264110
70623,584  OAKLINE DR  HOOVER,Jefferson County,AL,352264116
70624,4605  SULPHUR SPRINGS RD  HOOVER,Jefferson County,AL,352264128
70625,4601  SULPHUR SPRINGS RD  HOOVER,Jefferson County,AL,352264128
70626,589  OAKLINE DR  HOOVER,Jefferson County,AL,352264118
70627,635  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70628,631  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70629,620  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70630,624  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70631,668  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70632,672  VILLAGE CREST CIR  HOOVER,Jefferson County,AL,352264134
70633,533  CRESTWAY CIR  HOOVER,Jefferson County,AL,352264203
70634,522  CRESTWAY CIR  HOOVER,Jefferson County,AL,352264201
70635,752  RIDGE WAY CIR  HOOVER,Jefferson County,AL,352264200
70636,721  JASMINE WAY  HOOVER,Jefferson County,AL,352264215
70637,732  JASMINE WAY  HOOVER,Jefferson County,AL,352264211
70638,4885  CRYSTAL CIR  HOOVER,Jefferson County,AL,352264913
70639,671  FLAG CIR  HOOVER,Jefferson County,AL,352264920
70640,647  FLAG CIR  HOOVER,Jefferson County,AL,352264920
70641,639  FLAG CIR  HOOVER,Jefferson County,AL,352264920
70642,623  FLAG CIR  HOOVER,Jefferson County,AL,352264920
70643,619  FLAG CIR  HOOVER,Jefferson County,AL,352264920
70644,4663  MCGILL CT  HOOVER,Jefferson County,AL,352266000
70645,4647  MCGILL CT  HOOVER,Jefferson County,AL,352266000
70646,4646  MCGILL CT  HOOVER,Jefferson County,AL,352266000
70647,4686  MCGILL CT  HOOVER,Jefferson County,AL,352266000
70648,4694  MCGILL CT  HOOVER,Jefferson County,AL,352266000
70649,4702  MCGILL CT  HOOVER,Jefferson County,AL,352266001
70650,4706  MCGILL CT  HOOVER,Jefferson County,AL,352266001
70651,4600  SUMMIT CV  HOOVER,Jefferson County,AL,352264206
70652,136  MCKEE ST  HUEYTOWN,Jefferson County,AL,35023
70653,3254 ,Jefferson County,AL,35023
70654,6609  POST OAK DR  HUEYTOWN,Jefferson County,AL,350235795
70655,6640  RED LEAF LN  HUEYTOWN,Jefferson County,AL,350235792
70656,6622  RED LEAF LN  HUEYTOWN,Jefferson County,AL,350235792
70657,6625  RED LEAF LN  HUEYTOWN,Jefferson County,AL,350235792
70658,6612  WHITE OAK LN  HUEYTOWN,Jefferson County,AL,350235793
70659,6628  POST OAK DR  HUEYTOWN,Jefferson County,AL,350235794
70660,6620  POST OAK DR  HUEYTOWN,Jefferson County,AL,350235794
70661,2906  POST CIR  HUEYTOWN,Jefferson County,AL,350238401
70662,2476  HEMLOCK DR  HUEYTOWN,Jefferson County,AL,350236708
70663,2479  HEMLOCK DR  HUEYTOWN,Jefferson County,AL,350236707
70664,6746  POST OAK DR  HUEYTOWN,Jefferson County,AL,350235977
70665,6782  POST OAK DR  BESSEMER,Jefferson County,AL,350235977
70666,6562  WHITE OAK LN  BESSEMER,Jefferson County,AL,350236700
70667,2373  BIRCH LN  HUEYTOWN,Jefferson County,AL,350236706
70668,2375  HEMLOCK DR  HUEYTOWN,Jefferson County,AL,350236712
70669,6505  WHITE OAK LN  HUEYTOWN,Jefferson County,AL,350238413
70670,6528  WHITE OAK LN  HUEYTOWN,Jefferson County,AL,350236700
70671,6534  WHITE OAK LN  HUEYTOWN,Jefferson County,AL,350236700
70672,3434  VIRGINIA DR  HUEYTOWN,Jefferson County,AL,350235863
70673,3473  VIRGINIA DR  BESSEMER,Jefferson County,AL,350235863
70674,2231  WHITE POST RD  HUEYTOWN,Jefferson County,AL,350235775
70675,2734  CHESAPEAKE DR  HUEYTOWN,Jefferson County,AL,350235963
70676,2741  CHESAPEAKE DR  HUEYTOWN,Jefferson County,AL,350235965
70677,2709  CHESAPEAKE DR  HUEYTOWN,Jefferson County,AL,350235964
70678,2732  HANOVER CIR  HUEYTOWN,Jefferson County,AL,350235974
70679,2723  HANOVER CIR  HUEYTOWN,Jefferson County,AL,350235974
70680,5679  VICTORIA DR  HUEYTOWN,Jefferson County,AL,350235968
70681,1541  ROPER DR  HUEYTOWN,Jefferson County,AL,350235707
70682,770  FIELDS LN  BESSEMER,Jefferson County,AL,350237133
70683,958  FIELDS RD  BESSEMER,Jefferson County,AL,350237131
70684,1074  FIELDS RD  BESSEMER,Jefferson County,AL,350237132
70685,525  TOADVINE RD  BESSEMER,Jefferson County,AL,35023
70686,812  TOADVINE RD  BESSEMER,Jefferson County,AL,350237115
70687,9644  OLD TOADVINE RD  BESSEMER,Jefferson County,AL,350237139
70688,909  TOADVINE RD  BESSEMER,Jefferson County,AL,350237177
70689,8505  CROSS CREEK WAY  HUEYTOWN,Jefferson County,AL,350237086
70690,951  GLAZE DR  BESSEMER,Jefferson County,AL,35023
70691,744  MAYS RD  BESSEMER,Jefferson County,AL,35023
70692,706  MAYS RD  BESSEMER,Jefferson County,AL,350237038
70693,643  MAYS RD  BESSEMER,Jefferson County,AL,350237037
70694,650  MAYS RD  BESSEMER,Jefferson County,AL,350237037
70695,905  GLAZE DR  BESSEMER,Jefferson County,AL,35023
70696,1478  TOADVINE RD  BESSEMER,Jefferson County,AL,350237116
70697,941  PAUL,Jefferson County,AL,35006
70698,1011  SIMS RD  ADGER,Jefferson County,AL,350062425
70699,10121  CAMP OLIVER RD  ADGER,Jefferson County,AL,350061009
70700,9851  CAMP OLIVER RD  ADGER,Jefferson County,AL,35006
70701,9786  CAMP OLIVER RD  ADGER,Jefferson County,AL,350061050
70702,9695  CAMP OLIVER RD  ADGER,Jefferson County,AL,350061029
70703,1736  BLUE SKY RD  ADGER,Jefferson County,AL,350061038
70704,9610  CAMP OLIVER RD  ADGER,Jefferson County,AL,350061028
70705,9558  CAMP OLIVER RD  ADGER,Jefferson County,AL,35006
70706,1768  BLUE SKY RD  ADGER,Jefferson County,AL,350061038
70707,1926  BLUE SKY RD  ADGER,Jefferson County,AL,350061042
70708,10010  CAMP OLIVER RD  ADGER,Jefferson County,AL,350061026
70709,1944  BLUE SKY RD  ADGER,Jefferson County,AL,350061042
70710,9249  LOCK 17 RD  ADGER,Jefferson County,AL,35006
70711,9161  LOCK 17 RD  ADGER,Jefferson County,AL,350061113
70712,1750  BRUCE SHAW RD  ADGER,Jefferson County,AL,35006
70713,AL,Jefferson County,AL,AL
70714,12435  LOCK 17 RD  ADGER,Jefferson County,AL,350061926
70715,1961  BRUCE SHAW RD  ADGER,Jefferson County,AL,35006
70716,12970  GROUNDHOG RD  ADGER,Jefferson County,AL,35006
70717,480  DUNNS CAMP RD  ADGER,Jefferson County,AL,350062028
70718,1200  OLD PATTON FERRY RD  ADGER,Jefferson County,AL,350062010
70719,1195  OLD PATTON FERRY RD  ADGER,Jefferson County,AL,350062048
70720,450  RIVERVIEW RD  ADGER,Jefferson County,AL,350062034
70721,572  YELLOW CREEK RD  ADGER,Jefferson County,AL,350062036
70722,200  YELLOW CREEK RD  ADGER,Jefferson County,AL,35006
70723,510  OLD PATTON FERRY RD  ADGER,Jefferson County,AL,350062016
70724,635  OLD PATTON FERRY RD  ADGER,Jefferson County,AL,350062015
70725,201  YELLOW CREEK RD  ADGER,Jefferson County,AL,35006
70726,12031  GROUNDHOG RD  ADGER,Jefferson County,AL,35006
70727,3155  BETTY HILL RD  ADGER,Jefferson County,AL,350061805
70728,3249  BETTY HILL RD  ADGER,Jefferson County,AL,350061807
70729,3998  ETHRIDGE RD  ADGER,Jefferson County,AL,35006
70730,3330  MUD CREEK RD  ADGER,Jefferson County,AL,35006
70731,3202  MUD CREEK RD  ADGER,Jefferson County,AL,350061134
70732,3213  MUD CREEK RD  ADGER,Jefferson County,AL,350061137
70733,8751  GROUNDHOG RD  ADGER,Jefferson County,AL,35006
70734,3585  MUD CREEK RD  ADGER,Jefferson County,AL,350061707
70735,3820  MUD CREEK RD  ADGER,Jefferson County,AL,35006
70736,8600  GROUNDHOG RD  ADGER,Jefferson County,AL,35006
70737,9001  BARTO RD  ADGER,Jefferson County,AL,350061611
70738,8888  BRYANT CIR  ADGER,Jefferson County,AL,350061618
70739,8838  BRYANT CIR  ADGER,Jefferson County,AL,350061618
